# Results for "element" with Id # 204124 for search config "initial" at position: x0: 0.0990367095548; y0: 0.013918701827; z0: 0
# time PRESSURE VELOCITY_X VELOCITY_Y VELOCITY_Z
0.01 0.0 0.0 0.0 0.0
0.02 0.0 0.0 0.0 0.0
0.03 0.0 0.0 0.0 0.0
0.04 0.0 0.0 0.0 0.0
0.05 0.0 0.0 0.0 0.0
0.060000000000000005 0.0 0.0 0.0 0.0
0.07 0.0 0.0 0.0 0.0
0.08 0.0 0.0 0.0 0.0
0.09 0.0 0.0 0.0 0.0
0.09999999999999999 0.0 0.0 0.0 0.0
0.10999999999999999 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.11999999999999998 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.12999999999999998 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.13999999999999999 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.15 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.16 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.17 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.18000000000000002 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.19000000000000003 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.20000000000000004 0.45912431355804983 0.036511266600924526 -0.2584839247897199 0.0
0.21000000000000005 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.22000000000000006 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.23000000000000007 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.24000000000000007 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.25000000000000006 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.26000000000000006 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.2700000000000001 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.2800000000000001 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.2900000000000001 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.3000000000000001 0.453018658782302 0.02293376669541763 -0.1614140460853159 0.0
0.3100000000000001 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.3200000000000001 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.3300000000000001 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.34000000000000014 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.35000000000000014 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.36000000000000015 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.37000000000000016 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.38000000000000017 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.3900000000000002 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.4000000000000002 0.4510527152236086 0.015145088036810684 -0.10548310559566573 0.0
0.4100000000000002 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.4200000000000002 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.4300000000000002 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.4400000000000002 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.45000000000000023 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.46000000000000024 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.47000000000000025 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.48000000000000026 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.49000000000000027 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.5000000000000002 0.4504278647014179 0.012951603586378393 -0.08977120610962651 0.0
0.5100000000000002 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5200000000000002 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5300000000000002 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5400000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5500000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5600000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5700000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5800000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.5900000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.6000000000000003 0.4500794121219093 0.012245136939720552 -0.08467772374852632 0.0
0.6100000000000003 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6200000000000003 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6300000000000003 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6400000000000003 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6500000000000004 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6600000000000004 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6700000000000004 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6800000000000004 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.6900000000000004 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.7000000000000004 0.449614162949446 0.01209271441527398 -0.0835777899074709 0.0
0.7100000000000004 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7200000000000004 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7300000000000004 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7400000000000004 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7500000000000004 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7600000000000005 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7700000000000005 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7800000000000005 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.7900000000000005 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.8000000000000005 0.4494354992468746 0.012005695321226108 -0.08294883586737087 0.0
0.8100000000000005 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8200000000000005 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8300000000000005 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8400000000000005 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8500000000000005 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8600000000000005 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8700000000000006 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8800000000000006 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.8900000000000006 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.9000000000000006 0.4494263633665919 0.011920455179898601 -0.08233778203589684 0.0
0.9100000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9200000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9300000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9400000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9500000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9600000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9700000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9800000000000006 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
0.9900000000000007 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
1.0000000000000007 0.4494818370584449 0.011838912066929979 -0.08175357386740678 0.0
